chunk_id,review_id,app_id,name,voted_up,playtime_hours,votes_up,chunk_index,text
3590-78273829-0,78273829,3590,Plants vs. Zombies GOTY Edition,False,3.1,6,0,옛 추억을 생각하며 신나게 시작했지만 10번 실행시켜서 9번은 Fatal Error떠서 메인화면도 못봤습니다. 이렇게 심각할 정도로 실행이 안되는데 판매 중이라는게 이해되지 않습니다. 현재 제 컴퓨터 윈10프로/라이젠7 사용 중인데 저와 같은 AMD 윈도 이용자분들은 웬만하면 구매하지 마세요.
3590-79583901-0,79583901,3590,Plants vs. Zombies GOTY Edition,False,52.5,3,0,게임은 재밌으나  버그를 사용자가 직접 고쳐야하는게 말이 되나  전체화면으로 하면 오류난다는 것 자체가 이해가 안감ㅋㅋ  해상도 조절이 가능하면 모를까 해상도도 고정이라 그 작은 화면에서 게임해야하는데 장난하나?  오류뜨면 창도 많이 떠서 윈도우 마비되고  내가 게임 재밌으라고하지 오류 수정해서 그 쪼만한 화면으로 게임하려고 하냐?  꽤 오래전부터 있었던 버그인데 고치는 능력이 없는건지 고칠 생각이 없는건지  돈주고 샀는데 할때마다 기분만 잡치고감
3590-79631059-0,79631059,3590,Plants vs. Zombies GOTY Edition,False,14.0,3,0,It has problem with Win10. You Have to Knob how to fix the bug.
3590-98653331-0,98653331,3590,Plants vs. Zombies GOTY Edition,False,8.0,5,0,그냥 설치하고 실행하면 fatal error 떠서 비추. 현재까지 돈을 받고 판다면 당연히 적어도 실행은 가능하도록 유지보수 해야한다고 생각합니다.
3590-213958058-0,213958058,3590,Plants vs. Zombies GOTY Edition,False,1.9,0,0,화면 크기 조절 혹은 전체화면에 실패해 사자마자 실행도 못시켜보고 라이브러리에서 삭제 숨김 해버린 게임
3590-84190672-0,84190672,3590,Plants vs. Zombies GOTY Edition,False,27.7,2,0,unable to load 라고 뜨거나 fatal error창이 여러개 나와서 플레이가 안됩니다.
3590-53989359-0,53989359,3590,Plants vs. Zombies GOTY Edition,False,6.6,0,0,★★☆☆☆ : 특수한 케이스가 아니면 비추천 이제와서는 디펜스류 게임들은 뭔가 질리는 감이 있음.  장점 : 디펜스 게임의 고전 단점 : 하다 보면 내가 왜 노동을 하고 있지 라는 생각이 듦
3590-72810046-0,72810046,3590,Plants vs. Zombies GOTY Edition,False,5.5,3,0,평가 쓰려고 오류창 5분 보고있었음ㅠ 않이 게임이 켜지질 않아요 완전 오래된 게임 오랜만에 해보고 싶어서 샀더니 실행도 안되고 망겜이네 !! ㅠ0ㅠ
3590-148471427-0,148471427,3590,Plants vs. Zombies GOTY Edition,False,1.1,0,0,스팀덱에서 실제 게임중인 화면 빼고 대사나오거나 플레이할 식물 선택하는 화면에서 엄청 버벅임
3590-138705397-0,138705397,3590,Plants vs. Zombies GOTY Edition,False,0.3,0,0,Fatal error뜨면서 게임이 계속 실행이안되네요... 게임 해보지도못했는데 플탐 21분 늘어남 ㅡㅡ
3590-75578112-0,75578112,3590,Plants vs. Zombies GOTY Edition,False,1.0,0,0,"전체창으로 게임 실행하면 무한 fatal error 나서 컴퓨터를 껐다 켜야 하는 버그를 가지고 있습니다. 인터넷에 검색하면 레지스트리 수정해서 창 모드 실행하는 것으로 고칠 수는 있지만, 창 모드 화면 크기 조차도 변경할 수 없고 작은 화면에서 게임을 강요하다니 정말 한심합니다...  가격이 싸서 그냥 환불 안하고 놔두긴 했습니다만 참 안타깝네요. 빨리 버그 고쳐지길."
3590-14971055-0,14971055,3590,Plants vs. Zombies GOTY Edition,False,6.1,3,0,이거 폰 게임으로도 나왔는데 요즘 pc로 하기엔 굉장히 유치찬란할 수도 있음.. 폰으로 하는 게 더나을 거 같은데. 재미가 없다는 건 아냐. 큰 화면으로 즐기기엔 게임 구성이 좀 그래.
3590-63648496-0,63648496,3590,Plants vs. Zombies GOTY Edition,False,43.4,6,0,창모드를 켰다고?  이제 당신은 영원히 전체화면으로 이 게임을 할수 없습니다. Error!Fatal Error!Fatal Error!Fatal Error!Fatal Error!Fatal Error!Fatal Error!Fatal Error!Fatal Error!Fatal Error!Error!Fatal Error!Fatal Error!Fatal Error!Fatal Error!Fatal Error!Fatal Error!Fatal Error!Fatal Error!Fatal Error!Error!Fatal Error!Fatal Error!Fatal Error!Fatal Error!Fatal Error!Fatal Error!Fatal Error!Fatal Error!Fatal Error!Error!Fatal Error!Fatal Error!Fatal Error!Fatal Error!Fatal Error!Fatal Error!Fatal Error!Fatal Error!Fatal Error!Error!Fatal Error!Fatal Error!Fatal Error!Fatal Error!Fatal Error!Fatal Error!Fatal Error!Fatal Error!Fatal Error!Error!Fatal Error!Fatal Error!Fatal Error!Fatal Error!Fatal Error!Fatal Error!Fatal Error!Fatal Error!Fatal Error!Error!Fatal Error!Fatal Error!Fatal Error!Fatal Error!Fatal Error!Fatal Error!Fatal Error!Fatal Error!Fatal Error!
3590-40761790-0,40761790,3590,Plants vs. Zombies GOTY Edition,False,0.3,9,0,만약 이게임을 하실분들은 절대로 이게임을 창모드로 바꾸지마세요 창모드로 바꾸는 순간 전체화면으로 무슨짓을 해도 돌이킬수없습니다.
3590-199428509-0,199428509,3590,Plants vs. Zombies GOTY Edition,False,0.2,2,0,"이 게임 자체는 존나 명작인데, 게임이 안 돌아가는 버그가 있고, 한글화 지원도 안하고 업데이트는 하는지도 몰라서 비추 남김"
3590-90495155-0,90495155,3590,Plants vs. Zombies GOTY Edition,False,9.7,0,0,아니 게임이 안켜져요 저번까지 잘켜졌는데 왜안켜지는지 이해가안가네요 다른게임들 다잘켜지는데
3590-72494840-0,72494840,3590,Plants vs. Zombies GOTY Edition,False,36.3,0,0,어느 순간부터 게임실행이 안되네요 이것만 고쳐주시면 재미있게 할 수 있을 것 같아요
3590-68503113-0,68503113,3590,Plants vs. Zombies GOTY Edition,False,5.2,0,0,"전체화면 플레이 방법 공유 (윈도우11에서 작성):   1. 새로만들기 - 텍스트 문서, 텍스트 파일 생성  2. 메모장으로 열어, 다음 텍스트 붙여넣기  Windows Registry Editor Version 5.00  [HKEY_CURRENT_USER\SOFTWARE\SteamPopCap\PlantsVsZombies] ""ScreenMode""=dword:00000000  3. 파일명(확장자 포함)을 적당한 이름으로 변경: fix.reg 등으로  4. 게임 실행하면 창모드로 실행  5. 플레이화면에서 MENU를 눌러서 full screen 선택  6. (중요) 게임 끄기 전에 반드시 MENU에서 full screen 선택하여 창모드로 실행 후 게임 종료   이렇게 하여 반드시 창모드로만 실행되게 했다가, 게임 중에 전체화면으로 플레이하면 됩니다."
3590-57333473-0,57333473,3590,Plants vs. Zombies GOTY Edition,False,24.5,0,0,게임은 재미있지만 왜인지 모르겠지만 몇몇의 컴퓨터에서는 실행 자체가 안된다. fatal error이라고만 뜨고 실행안됨 이거만 고치면 진짜 명작인거 인정한다
3590-30138935-0,30138935,3590,Plants vs. Zombies GOTY Edition,False,0.4,0,0,추억돋아서 사놓고 해상도 변경안되서 묻음 개같은 게임같으니라고  노잼스카이보다 돈이 아까움
3590-55461676-0,55461676,3590,Plants vs. Zombies GOTY Edition,False,2.1,0,0,별 재미없는 단순한 게임. 평가 좋고 가격 싸다고 덥석 사지 마시고 체험판 있으니 해보고 구입하든 하시길.
3590-55140406-0,55140406,3590,Plants vs. Zombies GOTY Edition,False,4.9,0,0,... 첫날에 재미 있게 즐겼는데 다음날 할려고 하니깐 게임이 실행이 안됩니다  매우 불만스럽네요~
3590-66092940-0,66092940,3590,Plants vs. Zombies GOTY Edition,False,0.1,1,0,환불하는법 아시는분? 설치했는데 겜하려하면 fatal error이라는 창만 엄청뜨고 겜 안되고 재설치해도 안되고 무결성검사해도 정상적이라하고.. 노답임살려달라
3590-76698863-0,76698863,3590,Plants vs. Zombies GOTY Edition,False,0.8,0,0,추억돋아서 산 건데 해상도가 이럴 줄 알았으면 안 샀지... 그래서 환불했읍니다 수고
3590-128350588-0,128350588,3590,Plants vs. Zombies GOTY Edition,False,1.8,0,0,실행이 안됨 fatal error  안되는사람이 많은데 억지로 해결하면 해상도 박살난채로 해야함 왜함이걸?
3590-70721933-0,70721933,3590,Plants vs. Zombies GOTY Edition,False,0.6,0,0,진짜 못해먹겟음 패치를 게임사가 해야지 유저가 왜함 다신 안 산다 이거 환불 ㅅㄱ
3590-218534286-0,218534286,3590,Plants vs. Zombies GOTY Edition,False,0.8,0,0,사고서 한 번하고 버린게임 하지마셈 ㅈㄴ 재미없음 개발자 망해라
3590-122463535-0,122463535,3590,Plants vs. Zombies GOTY Edition,False,101.8,4,0,계속 Fatal Error 떠서 게임 플레이를 할 수 없네요.
3590-83884591-0,83884591,3590,Plants vs. Zombies GOTY Edition,False,0.1,6,0,STEAM ERROR Unable to load Steam.dll 뜨면서 실행안댐
3590-87090299-0,87090299,3590,Plants vs. Zombies GOTY Edition,False,1.0,0,0,비융신겜 800x600 해상도로 하라고? 모니터가 2560x1440인데 씹
3590-56573641-0,56573641,3590,Plants vs. Zombies GOTY Edition,False,7.5,0,0,그 시절엔 재미있었지만.. 지금 디펜스게임들과 비교하자면 너무 단순하고 지겹다
3590-185963086-0,185963086,3590,Plants vs. Zombies GOTY Edition,False,19.6,1,0,"There is not an sex scene , i want to see how zombies ♥♥♥♥♥ the plants"
3590-120846425-0,120846425,3590,Plants vs. Zombies GOTY Edition,False,6.9,0,0,시발 왜 자꾸 에러 뜨면서 게임이 안들어가지죠? ㅜㅜ 해결방법 아시는분 있으시나요?
3590-57112383-0,57112383,3590,Plants vs. Zombies GOTY Edition,False,0.9,1,0,난 ㅄ이 틀림 없다. 모바일로 하면 공짜인 게임을 사서 하다니.
3590-70539430-0,70539430,3590,Plants vs. Zombies GOTY Edition,False,4.4,5,0,하지마세요ㅋㅋㅋ 댓글 보고 따라해야 겜 켜지는 것도 웃긴데 창모드만 되는건 게임을 하라는건지 말라는건지..
3590-64520530-0,64520530,3590,Plants vs. Zombies GOTY Edition,False,18.5,6,0,"fatal error, can't play anymore"
391220-233215575-0,233215575,391220,Rise of the Tomb Raider™,True,20.1,0,0,열심히 수집하면서 재밌게 하긴 했는데 참신하지는 않았습니다. 그냥 전작의 연장판 같은 느낌 ＼^＞^／  게임에서 얻은 교훈이 있다면 제압가능한 적은 즉시 제압하자 입니다. 우유부단하면 누구처럼 배에 칼빵 맞는다
391220-233045693-0,233045693,391220,Rise of the Tomb Raider™,True,13.9,0,0,"탐험적인 요소가 특히 재미있었습니다. DLC 바바야가도 재밌었고, DLC 혈연관계는 스토리가 감동적이었습니다."
391220-232782902-0,232782902,391220,Rise of the Tomb Raider™,True,16.8,0,0,"무능력한 악당들과 살인병기 불사신 라라 스토리는 있으나 마나 할정도라 딱히 몰입되진 않았고 전투랑 탐험하는 재미, 연출은 좋았음"
391220-232653171-0,232653171,391220,Rise of the Tomb Raider™,True,49.3,0,0,"말로만 듣던 룸라이더, 그중에서 라이즈오브더툼라이더는 걸작이라고 해서 했는데, 명불허전. 베리굿 !!"
391220-231651456-0,231651456,391220,Rise of the Tomb Raider™,True,30.9,0,0,"전작의 게임성을 거의 그대로 답습한 무난한 후속작.  기본적인 전투와 탐험의 재미는 여전히 괜찮고, 순수한 게임의 재미만 놓고 보면 1편과 크게 다르지 않다. 하지만 전작의 성공 공식을 큰 변화 없이 반복하다 보니 후속작만의 신선함은 거의 느끼기 어려웠다.  거기에 개인적으로 라라의 외모까지 전작보다 살짝 너프된 것처럼 보여 은근히 짜증이 났다. 게임 자체는 여전히 할 만하지만, 답습에 가까운 구성과 아쉬워진 캐릭터 모델링 때문에 전작보다 한 단계 낮게 평가하고 싶은 작품.  **7/10**"
391220-233280454-0,233280454,391220,Rise of the Tomb Raider™,True,8.2,0,0,재미는 있었는데 마지막 퍼즐 연달아 나오는거에서 몰입이 많이 깨졌습니다
391220-232352341-0,232352341,391220,Rise of the Tomb Raider™,True,40.6,0,0,"분명 출시는 Shadow of The Tomb Raider 보다 전 인데, 재미가 더 있는 이상한 작품(?) 나는 순서를 모르고 쉐오툼 -> 라오툼 순서로 했지만 스토리가 거의 안 이어지는 별개작품 수준이라 어느걸 먼저 해도 상관 없다고 생각한다.  시리즈 특유를 그대로 이어받아서 그런가 스토리는 흔하디 흔한 스토리라 감동이 거의 느껴지지 않지만, 한국어 더빙과 게임 내에 있는 그 웅장한 사운드를 들어보면 왜 엄청난 평가를 받는지 5분만 플레이 해도 바로 알 수 있을거다.  조작과 난이도는 굉장히 쉬운편에 속하며, 쉐오툼에 비해 퍼즐이 더 쉽다 그리고 일부 챌린지도 개수가 굉장히 적으면서 동시에 챌린지의 난이도가 높지가 않아 우연히 발견한다 해도 한 번 눈에 보이면 계속 눈에 보이는 난이도다. 또한 서브퀘스트는 후작인 쉐오툼에 비하면 100분의 1 수준으로 굉장히 적어서 스토리 진행하면서 동시에 진행을 해도 문제가 전혀 없다.  도전과제는 일부 스토리와 관련된 도전과제들 또한 납득하고 몇 번의 도전만 하면 바로 가능한 수준의 도전과제들만 있다. 하지만 그 도전과제를 제외한 나머지 도전과제는 도저히 납득이 안가는 수준의 도전과제들만 있었으며 특히 사이드미션은 라라의악몽, 챌린지 등 멀티가 아닌 싱글로 하게되면 정말 재미가 없다.  도전과제에서만 불만이 있을 뿐 그 외 는 쉐오툼보다 훨씬 잘 만든(?) 게임이다."
391220-232858584-0,232858584,391220,Rise of the Tomb Raider™,True,67.4,0,0,마지막이 보스전이 좀 아쉬웠지만 명불허전 툼레이더 시리즈
391220-227399769-0,227399769,391220,Rise of the Tomb Raider™,True,44.2,1,0,오래된 게임인데도 재미있네요 오히려 최근에 나온 몇몇 똥게임들 보다 재미있네요
391220-233215575-0,233215575,391220,Rise of the Tomb Raider™,True,20.1,0,0,열심히 수집하면서 재밌게 하긴 했는데 참신하지는 않았습니다. 그냥 전작의 연장판 같은 느낌 ＼^＞^／  게임에서 얻은 교훈이 있다면 제압가능한 적은 즉시 제압하자 입니다. 우유부단하면 누구처럼 배에 칼빵 맞는다
391220-233045693-0,233045693,391220,Rise of the Tomb Raider™,True,13.9,0,0,"탐험적인 요소가 특히 재미있었습니다. DLC 바바야가도 재밌었고, DLC 혈연관계는 스토리가 감동적이었습니다."
391220-232782902-0,232782902,391220,Rise of the Tomb Raider™,True,16.8,0,0,"무능력한 악당들과 살인병기 불사신 라라 스토리는 있으나 마나 할정도라 딱히 몰입되진 않았고 전투랑 탐험하는 재미, 연출은 좋았음"
391220-232653171-0,232653171,391220,Rise of the Tomb Raider™,True,49.3,0,0,"말로만 듣던 룸라이더, 그중에서 라이즈오브더툼라이더는 걸작이라고 해서 했는데, 명불허전. 베리굿 !!"
391220-231651456-0,231651456,391220,Rise of the Tomb Raider™,True,30.9,0,0,"전작의 게임성을 거의 그대로 답습한 무난한 후속작.  기본적인 전투와 탐험의 재미는 여전히 괜찮고, 순수한 게임의 재미만 놓고 보면 1편과 크게 다르지 않다. 하지만 전작의 성공 공식을 큰 변화 없이 반복하다 보니 후속작만의 신선함은 거의 느끼기 어려웠다.  거기에 개인적으로 라라의 외모까지 전작보다 살짝 너프된 것처럼 보여 은근히 짜증이 났다. 게임 자체는 여전히 할 만하지만, 답습에 가까운 구성과 아쉬워진 캐릭터 모델링 때문에 전작보다 한 단계 낮게 평가하고 싶은 작품.  **7/10**"
391220-229538124-0,229538124,391220,Rise of the Tomb Raider™,True,30.5,0,0,플레이스테이션4를 가지고 게임을 했을 당시  이게임을 정말 하고 싶었는데 엑스박스 선발매라  해보질 못했었어요 그리고 시간이 지나고  컴퓨터를 맞추고 할인을 하길래 세월이 흐르고 난뒤 플레이를 해봤습니다   2016년에 나온 게임이라고 믿기지 않을 정도로  뛰어난 텍스쳐와 물리엔진으로 질 좋은 퍼포먼스를 보여주더군요  시리즈 최초로 국내더빙도 해주고 현지화를 해줘서  접근성도 좋았던거 같습니다   캐릭터 디자인은 1탄에 비하면 여성미가 조금 떨어지는 부분이 있지만 2탄도 2탄나름대로의 매력이 넘치는 캐릭터성을 보여줄수 있도록 디자인을 잘했습니다 이쁘게 잘 내놓은거 같습니다   다만 좀 아쉬웠던 점은 양념으로만 봐야하는 스토리? 개연성도 부족하고 뜬금없이 등장하는 인물들이 몰입도를 방해했습니다 그냥 이게임은 스토리를 몰입한다기보다 스토리는 양념수준으로 쳐주고  이게임의 파쿠르와 액션 퍼포먼스 그래픽 탐험을 중점으로 두고서 플레이를 해야 재밌더군요   그래도 설산의 눈보라 표현 눈 물리엔진은 빙산 지금봐도 정말 표현을 잘했습니다 웬만한 게임은  지금도 따라오지 못할 정도로 빙산의 감성을 잘 표현했습니다  마치 정말로 현실의 정상 산을 등산하는 기분이 드는 느낌이 약간 들더군요  사운드도 정말 휼륭했습니다 1탄의 아쉬웠던 점이  조작감과 사운드였는데 그 단점을 다 브레이크 한게 2탄이었네요 정말 잘 만들었습니다   꼭 한번씩 플레이 해보셨으면 좋겠네요
391220-233280454-0,233280454,391220,Rise of the Tomb Raider™,True,8.2,0,0,재미는 있었는데 마지막 퍼즐 연달아 나오는거에서 몰입이 많이 깨졌습니다
391220-232352341-0,232352341,391220,Rise of the Tomb Raider™,True,40.6,0,0,"분명 출시는 Shadow of The Tomb Raider 보다 전 인데, 재미가 더 있는 이상한 작품(?) 나는 순서를 모르고 쉐오툼 -> 라오툼 순서로 했지만 스토리가 거의 안 이어지는 별개작품 수준이라 어느걸 먼저 해도 상관 없다고 생각한다.  시리즈 특유를 그대로 이어받아서 그런가 스토리는 흔하디 흔한 스토리라 감동이 거의 느껴지지 않지만, 한국어 더빙과 게임 내에 있는 그 웅장한 사운드를 들어보면 왜 엄청난 평가를 받는지 5분만 플레이 해도 바로 알 수 있을거다.  조작과 난이도는 굉장히 쉬운편에 속하며, 쉐오툼에 비해 퍼즐이 더 쉽다 그리고 일부 챌린지도 개수가 굉장히 적으면서 동시에 챌린지의 난이도가 높지가 않아 우연히 발견한다 해도 한 번 눈에 보이면 계속 눈에 보이는 난이도다. 또한 서브퀘스트는 후작인 쉐오툼에 비하면 100분의 1 수준으로 굉장히 적어서 스토리 진행하면서 동시에 진행을 해도 문제가 전혀 없다.  도전과제는 일부 스토리와 관련된 도전과제들 또한 납득하고 몇 번의 도전만 하면 바로 가능한 수준의 도전과제들만 있다. 하지만 그 도전과제를 제외한 나머지 도전과제는 도저히 납득이 안가는 수준의 도전과제들만 있었으며 특히 사이드미션은 라라의악몽, 챌린지 등 멀티가 아닌 싱글로 하게되면 정말 재미가 없다.  도전과제에서만 불만이 있을 뿐 그 외 는 쉐오툼보다 훨씬 잘 만든(?) 게임이다."
391220-227540712-0,227540712,391220,Rise of the Tomb Raider™,True,48.5,0,0,"라라 더 툼슬레이어.  고대 유적 ㅈ까!  100명을 데려오면 100명을 죽이고,  200명을 데려오면 200명을 죽인다.  ""아니, 아직은...""  트리니티는 이 한 마디 때문에 멸망했다."
391220-232858584-0,232858584,391220,Rise of the Tomb Raider™,True,67.4,0,0,마지막이 보스전이 좀 아쉬웠지만 명불허전 툼레이더 시리즈
391220-227373849-0,227373849,391220,Rise of the Tomb Raider™,True,0.1,0,0,AAA 첫 입문작이었는데 아직도 그 감동을 못 잊는다.
391220-227399769-0,227399769,391220,Rise of the Tomb Raider™,True,44.2,1,0,오래된 게임인데도 재미있네요 오히려 최근에 나온 몇몇 똥게임들 보다 재미있네요
391220-233215575-0,233215575,391220,Rise of the Tomb Raider™,True,20.1,0,0,열심히 수집하면서 재밌게 하긴 했는데 참신하지는 않았습니다. 그냥 전작의 연장판 같은 느낌 ＼^＞^／  게임에서 얻은 교훈이 있다면 제압가능한 적은 즉시 제압하자 입니다. 우유부단하면 누구처럼 배에 칼빵 맞는다
391220-233045693-0,233045693,391220,Rise of the Tomb Raider™,True,13.9,0,0,"탐험적인 요소가 특히 재미있었습니다. DLC 바바야가도 재밌었고, DLC 혈연관계는 스토리가 감동적이었습니다."
391220-232782902-0,232782902,391220,Rise of the Tomb Raider™,True,16.8,0,0,"무능력한 악당들과 살인병기 불사신 라라 스토리는 있으나 마나 할정도라 딱히 몰입되진 않았고 전투랑 탐험하는 재미, 연출은 좋았음"
391220-232653171-0,232653171,391220,Rise of the Tomb Raider™,True,49.3,0,0,"말로만 듣던 룸라이더, 그중에서 라이즈오브더툼라이더는 걸작이라고 해서 했는데, 명불허전. 베리굿 !!"
391220-231651456-0,231651456,391220,Rise of the Tomb Raider™,True,30.9,0,0,"전작의 게임성을 거의 그대로 답습한 무난한 후속작.  기본적인 전투와 탐험의 재미는 여전히 괜찮고, 순수한 게임의 재미만 놓고 보면 1편과 크게 다르지 않다. 하지만 전작의 성공 공식을 큰 변화 없이 반복하다 보니 후속작만의 신선함은 거의 느끼기 어려웠다.  거기에 개인적으로 라라의 외모까지 전작보다 살짝 너프된 것처럼 보여 은근히 짜증이 났다. 게임 자체는 여전히 할 만하지만, 답습에 가까운 구성과 아쉬워진 캐릭터 모델링 때문에 전작보다 한 단계 낮게 평가하고 싶은 작품.  **7/10**"
391220-229538124-0,229538124,391220,Rise of the Tomb Raider™,True,30.5,0,0,플레이스테이션4를 가지고 게임을 했을 당시  이게임을 정말 하고 싶었는데 엑스박스 선발매라  해보질 못했었어요 그리고 시간이 지나고  컴퓨터를 맞추고 할인을 하길래 세월이 흐르고 난뒤 플레이를 해봤습니다   2016년에 나온 게임이라고 믿기지 않을 정도로  뛰어난 텍스쳐와 물리엔진으로 질 좋은 퍼포먼스를 보여주더군요  시리즈 최초로 국내더빙도 해주고 현지화를 해줘서  접근성도 좋았던거 같습니다   캐릭터 디자인은 1탄에 비하면 여성미가 조금 떨어지는 부분이 있지만 2탄도 2탄나름대로의 매력이 넘치는 캐릭터성을 보여줄수 있도록 디자인을 잘했습니다 이쁘게 잘 내놓은거 같습니다   다만 좀 아쉬웠던 점은 양념으로만 봐야하는 스토리? 개연성도 부족하고 뜬금없이 등장하는 인물들이 몰입도를 방해했습니다 그냥 이게임은 스토리를 몰입한다기보다 스토리는 양념수준으로 쳐주고  이게임의 파쿠르와 액션 퍼포먼스 그래픽 탐험을 중점으로 두고서 플레이를 해야 재밌더군요   그래도 설산의 눈보라 표현 눈 물리엔진은 빙산 지금봐도 정말 표현을 잘했습니다 웬만한 게임은  지금도 따라오지 못할 정도로 빙산의 감성을 잘 표현했습니다  마치 정말로 현실의 정상 산을 등산하는 기분이 드는 느낌이 약간 들더군요  사운드도 정말 휼륭했습니다 1탄의 아쉬웠던 점이  조작감과 사운드였는데 그 단점을 다 브레이크 한게 2탄이었네요 정말 잘 만들었습니다   꼭 한번씩 플레이 해보셨으면 좋겠네요
391220-233280454-0,233280454,391220,Rise of the Tomb Raider™,True,8.2,0,0,재미는 있었는데 마지막 퍼즐 연달아 나오는거에서 몰입이 많이 깨졌습니다
391220-232352341-0,232352341,391220,Rise of the Tomb Raider™,True,40.6,0,0,"분명 출시는 Shadow of The Tomb Raider 보다 전 인데, 재미가 더 있는 이상한 작품(?) 나는 순서를 모르고 쉐오툼 -> 라오툼 순서로 했지만 스토리가 거의 안 이어지는 별개작품 수준이라 어느걸 먼저 해도 상관 없다고 생각한다.  시리즈 특유를 그대로 이어받아서 그런가 스토리는 흔하디 흔한 스토리라 감동이 거의 느껴지지 않지만, 한국어 더빙과 게임 내에 있는 그 웅장한 사운드를 들어보면 왜 엄청난 평가를 받는지 5분만 플레이 해도 바로 알 수 있을거다.  조작과 난이도는 굉장히 쉬운편에 속하며, 쉐오툼에 비해 퍼즐이 더 쉽다 그리고 일부 챌린지도 개수가 굉장히 적으면서 동시에 챌린지의 난이도가 높지가 않아 우연히 발견한다 해도 한 번 눈에 보이면 계속 눈에 보이는 난이도다. 또한 서브퀘스트는 후작인 쉐오툼에 비하면 100분의 1 수준으로 굉장히 적어서 스토리 진행하면서 동시에 진행을 해도 문제가 전혀 없다.  도전과제는 일부 스토리와 관련된 도전과제들 또한 납득하고 몇 번의 도전만 하면 바로 가능한 수준의 도전과제들만 있다. 하지만 그 도전과제를 제외한 나머지 도전과제는 도저히 납득이 안가는 수준의 도전과제들만 있었으며 특히 사이드미션은 라라의악몽, 챌린지 등 멀티가 아닌 싱글로 하게되면 정말 재미가 없다.  도전과제에서만 불만이 있을 뿐 그 외 는 쉐오툼보다 훨씬 잘 만든(?) 게임이다."
391220-227540712-0,227540712,391220,Rise of the Tomb Raider™,True,48.5,0,0,"라라 더 툼슬레이어.  고대 유적 ㅈ까!  100명을 데려오면 100명을 죽이고,  200명을 데려오면 200명을 죽인다.  ""아니, 아직은...""  트리니티는 이 한 마디 때문에 멸망했다."
391220-232858584-0,232858584,391220,Rise of the Tomb Raider™,True,67.4,0,0,마지막이 보스전이 좀 아쉬웠지만 명불허전 툼레이더 시리즈
391220-227373849-0,227373849,391220,Rise of the Tomb Raider™,True,0.1,0,0,AAA 첫 입문작이었는데 아직도 그 감동을 못 잊는다.
391220-233526139-0,233526139,391220,Rise of the Tomb Raider™,False,14.5,2,0,거지같은 투석기 버그때문에 50분넘게 해맸네요  검색해보니 11년전부터 있던 버그던데 이것저것 찾아보고 인터넷에 있는걸론 아무것도 해결이 안돼서 혼자 이것저것 해보다가 얼음을 타고 올라가야 젠이 되는걸 알고 겨우 깻네요  툼레이더(2013) 도 버그 해결법 못 찾고 끝내 앤딩 못보고 지웠는데 이것도 못 깨는줄 알았네요 돈주고 샀기에 시리즈 3개를 클리어 했지 다시는 안 할듯
391220-233526139-0,233526139,391220,Rise of the Tomb Raider™,False,14.5,2,0,거지같은 투석기 버그때문에 50분넘게 해맸네요  검색해보니 11년전부터 있던 버그던데 이것저것 찾아보고 인터넷에 있는걸론 아무것도 해결이 안돼서 혼자 이것저것 해보다가 얼음을 타고 올라가야 젠이 되는걸 알고 겨우 깻네요  툼레이더(2013) 도 버그 해결법 못 찾고 끝내 앤딩 못보고 지웠는데 이것도 못 깨는줄 알았네요 돈주고 샀기에 시리즈 3개를 클리어 했지 다시는 안 할듯
391220-226993898-0,226993898,391220,Rise of the Tomb Raider™,False,13.0,4,0,일단 게임 자체는 명작임 근데 내 리뷰 꼭 읽어봐야됌    결론부터 말하자면 초반 16% 정도 깼을때 소련지역?에서 제이콥 찾으러 다닐때 보라색에 사슴표시가 뜨는데 당연히 메인퀘스트인줄알고 플레이했음 나디아 라는 여자애가 뭔 할아버지 어쩌고 하면서 이야기가 진행되는데 dlc인줄 모르고 있었고 뭐 메인스토리 아니라고 해도 그냥 겸사겸사 시작했는데 생각보다 퀘스트가 엄청 긺.
